単位[MW平均],,,,,,,,,,,,,,,,,,,
DATE,TIME,エリア需要,原子力,火力（LNG）,火力（石炭）,火力（石油）,火力（その他）,水力,地熱,バイオマス,太陽光発電実績,太陽光出力制御量,風力発電実績,風力出力制御量,揚水,蓄電池,連系線,その他,合計
2025/4/20,11:00,11905,4885,907,1026,1,348,1167,0,333,2826,0,13,0,-691,2,1060,28,11905
2025/4/20,11:30,11872,4885,638,945,1,351,1165,0,331,3061,0,12,0,-710,2,1162,29,11872
2025/4/20,12:00,11965,4885,704,998,1,360,1166,0,330,3135,0,18,0,-1013,1,1362,18,11965
2025/4/20,12:30,11709,4884,770,989,1,346,1165,0,331,3180,0,16,0,-1350,5,1352,20,11709
2025/4/20,13:00,11924,4884,1032,990,1,345,1165,0,328,3139,0,11,0,-927,3,928,25,11924
2025/4/20,13:30,11866,4884,1006,982,1,345,1169,0,328,3061,0,9,0,-657,5,712,21,11866
2025/4/20,14:00,12041,4885,1613,974,1,343,1277,0,331,2955,0,10,0,-734,1,364,21,12041
2025/4/20,14:30,11926,4884,1991,1000,1,352,1294,0,331,2648,0,11,0,-919,5,306,22,11926
2025/4/20,15:00,11983,4883,2365,1045,1,343,1334,0,331,2176,0,9,0,-355,9,-188,30,11983
2025/4/20,15:30,11876,4884,2290,1054,1,350,1344,0,330,1733,0,8,0,-391,4,236,33,11876
2025/4/20,16:00,12008,4884,2696,1117,1,341,1376,0,330,1311,0,8,0,-223,2,108,57,12008
2025/4/20,16:30,12200,4883,3042,1149,1,356,1454,0,328,945,0,7,0,-23,2,-2,58,12200
2025/4/20,17:00,12679,4883,3296,1150,1,343,1615,0,329,528,0,5,0,359,3,74,93,12679
2025/4/20,17:30,12806,4883,2938,1144,1,385,1667,0,327,227,0,3,0,312,5,820,94,12806
2025/4/20,18:00,13188,4883,3359,1149,1,447,1740,0,329,48,0,3,0,312,2,810,105,13188
2025/4/20,18:30,13365,4883,3656,1216,1,455,1766,0,329,0,0,3,0,313,1,636,106,13365
2025/4/20,19:00,13352,4883,3654,1219,1,467,1784,0,331,0,0,2,0,351,0,552,108,13352
2025/4/20,19:30,13241,4884,3468,1222,1,451,1787,0,327,0,0,2,0,366,1,626,106,13241
2025/4/20,20:00,12941,4884,3531,1221,1,459,1774,0,324,0,0,1,0,338,2,300,106,12941
2025/4/20,20:30,12720,4884,3439,1223,1,453,1755,0,328,0,0,1,0,351,2,178,105,12720
2025/4/20,21:00,12515,4885,3341,1177,1,454,1747,0,328,0,0,2,0,358,2,120,100,12515
2025/4/20,21:30,12117,4884,3152,1150,1,460,1746,0,327,0,0,3,0,342,2,-52,102,12117
2025/4/20,22:00,11870,4884,2881,1148,3,459,1727,0,332,0,0,3,0,347,3,-12,95,11870
2025/4/20,22:30,11487,4885,2478,1148,3,462,1713,0,331,0,0,2,0,405,2,-38,96,11487
2025/4/20,23:00,11300,4884,2452,1146,3,469,1598,0,331,0,0,3,0,333,4,-22,99,11300
2025/4/20,23:30,11105,4884,2599,1229,3,468,1574,0,330,0,0,6,0,346,2,-432,96,11105
2025/4/21,0:00,10566,4884,1916,1430,2,480,1578,0,330,0,0,13,0,-170,0,8,95,10566
2025/4/21,0:30,10324,4884,1928,1339,2,474,1581,0,330,0,0,23,0,-610,0,280,93,10324
2025/4/21,1:00,10008,4884,1782,1322,2,485,1587,0,330,0,0,24,0,-649,0,150,91,10008
2025/4/21,1:30,10033,4884,1784,1363,2,483,1594,0,328,0,0,22,0,-603,0,84,92,10033
2025/4/21,2:00,10408,4884,1704,1325,2,477,1816,0,328,0,0,22,0,-291,0,44,97,10408
2025/4/21,2:30,10659,4883,1888,1380,2,485,1828,0,330,0,0,19,0,-245,12,-18,95,10659
2025/4/21,3:00,11081,4884,1985,1481,2,478,1915,0,332,0,0,21,0,-278,2,162,97,11081
2025/4/21,3:30,11159,4883,2026,1444,2,489,1942,0,332,0,0,30,0,-91,3,4,95,11159
2025/4/21,4:00,11256,4884,1787,1486,2,493,1969,0,330,0,0,38,0,-53,1,226,93,11256
2025/4/21,4:30,11288,4884,2144,1479,2,478,1972,0,331,0,0,48,0,-43,2,-102,93,11288
2025/4/21,5:00,11384,4883,2147,1482,2,479,1969,0,330,0,0,54,0,-74,1,18,93,11384
2025/4/21,5:30,11000,4884,1510,1459,2,473,1966,0,329,17,0,57,0,-76,2,286,91,11000
2025/4/21,6:00,11223,4884,1836,1396,2,483,1745,0,332,383,0,57,0,359,1,-326,71,11223
2025/4/21,6:30,11483,4885,1657,1404,2,476,1715,0,331,1066,0,52,0,-80,4,-100,71,11483
2025/4/21,7:00,11872,4884,1825,1267,3,386,1579,0,330,1824,0,47,0,-762,5,440,44,11872
2025/4/21,7:30,12381,4884,2052,1059,3,375,1544,0,330,2686,0,34,0,-814,1,184,43,12381
2025/4/21,8:00,13373,4883,2122,902,3,361,1508,0,331,3520,18,19,3,-536,2,212,46,13373
2025/4/21,8:30,14242,4883,2156,892,3,367,1448,0,330,4273,22,15,4,-756,2,582,47,14242
2025/4/21,9:00,14871,4883,2146,813,3,371,1352,0,329,4926,25,11,3,-1104,2,1106,33,14871
2025/4/21,9:30,15194,4883,1724,698,3,365,1312,0,327,5417,28,14,0,-1315,8,1722,36,15194
2025/4/21,10:00,15291,4883,1634,666,3,364,1287,0,329,5766,41,12,0,-1767,5,2060,49,15291
2025/4/21,10:30,15472,4882,1455,601,3,358,1277,0,331,6002,46,20,0,-2034,6,2516,55,15472
2025/4/21,11:00,15547,4883,1363,498,3,366,1270,0,333,6153,47,31,0,-1802,5,2390,54,15547
2025/4/21,11:30,15479,4883,1326,498,3,362,1279,0,331,6194,49,36,0,-2049,7,2556,53,15479
2025/4/21,12:00,14926,4882,1456,498,3,365,1276,0,331,6168,49,40,0,-2368,7,2214,54,14926
2025/4/21,12:30,14790,4882,1567,496,3,375,1275,0,331,6086,48,36,0,-2475,11,2152,51,14790
2025/4/21,13:00,15515,4882,1638,576,3,373,1286,0,329,5942,46,31,0,-2247,10,2638,54,15515
2025/4/21,13:30,15619,4882,1596,630,3,373,1320,0,327,5690,41,25,0,-1730,7,2446,50,15619
2025/4/21,14:00,15646,4883,1847,634,3,374,1436,0,330,5331,28,15,0,-1467,4,2218,38,15646
2025/4/21,14:30,15446,4882,1770,634,3,374,1460,0,329,4792,25,12,0,-946,7,2094,35,15446
2025/4/21,15:00,15416,4883,2104,635,3,375,1671,0,329,4155,22,11,0,-693,5,1884,54,15416
2025/4/21,15:30,15446,4883,2304,641,3,377,1722,0,330,3415,18,11,0,-243,5,1948,50,15446
2025/4/21,16:00,15532,4882,2661,632,3,385,2038,0,329,2598,0,13,0,77,7,1848,59,15532
2025/4/21,16:30,15405,4882,2698,635,3,421,2127,0,331,1768,0,12,0,491,6,1974,57,15405
2025/4/21,17:00,15151,4882,2991,647,3,479,2198,0,330,1018,0,9,0,527,4,1972,91,15151
2025/4/21,17:30,15094,4882,3789,671,3,485,2212,0,329,450,0,5,0,586,4,1586,92,15094
2025/4/21,18:00,14975,4883,3821,647,3,477,2221,0,329,88,0,2,0,545,4,1848,107,14975
2025/4/21,18:30,15056,4882,4049,633,3,470,2234,0,331,0,0,3,0,562,5,1776,108,15056
2025/4/21,19:00,14864,4883,4054,626,3,463,2251,0,332,0,0,4,0,789,2,1346,111,14864
2025/4/21,19:30,14517,4882,4293,628,3,467,2253,0,332,0,0,6,0,517,2,1024,110,14517
2025/4/21,20:00,14194,4882,4535,623,3,465,2253,0,329,0,0,11,0,430,2,554,107,14194
2025/4/21,20:30,13970,4882,4419,636,3,453,2223,0,331,0,0,12,0,386,2,516,107,13970
2025/4/21,21:00,13667,4884,4244,633,3,452,2217,0,330,0,0,14,0,386,2,398,104,13667
2025/4/21,21:30,13281,4884,4177,632,3,460,2190,0,328,0,0,21,0,311,2,170,103,13281
2025/4/21,22:00,12974,4883,3724,637,3,459,2169,0,329,0,0,26,0,298,5,342,99,12974
2025/4/21,22:30,12663,4883,3216,626,3,460,2156,0,331,0,0,35,0,295,1,558,99,12663
2025/4/21,23:00,12403,4883,3573,632,3,468,2055,0,330,0,0,45,0,304,4,18,88,12403
2025/4/21,23:30,12110,4882,3178,627,3,468,2054,0,331,0,0,44,0,296,2,138,87,12110
2025/4/22,0:00,11577,4882,2959,624,3,464,1836,0,330,0,0,52,0,-54,0,396,85,11577
2025/4/22,0:30,11160,4883,2803,624,3,481,1835,0,330,0,0,61,0,-512,0,568,84,11160
2025/4/22,1:00,11019,4883,3121,623,3,480,1838,0,330,0,0,60,0,-663,0,256,88,11019
2025/4/22,1:30,11084,4883,3113,623,3,489,1834,0,328,0,0,64,0,-537,0,196,88,11084
2025/4/22,2:00,11164,4884,2874,625,2,508,1835,0,328,0,0,69,0,-284,0,230,93,11164
2025/4/22,2:30,11608,4884,3289,624,2,483,1849,0,329,0,0,62,0,-274,4,264,92,11608
2025/4/22,3:00,11982,4884,3692,625,2,487,2074,0,330,0,0,59,0,-363,2,94,96,11982
2025/4/22,3:30,12186,4884,4113,621,2,491,2075,0,330,0,0,55,0,-394,4,-92,97,12186
2025/4/22,4:00,12312,4883,4239,622,2,484,2078,0,330,0,0,56,0,-328,3,-154,97,12312
2025/4/22,4:30,12222,4885,4385,622,2,492,2072,0,330,0,0,52,0,-304,6,-416,96,12222
2025/4/22,5:00,12189,4885,4473,622,2,484,1886,0,329,0,0,51,0,-224,4,-418,95,12189
2025/4/22,5:30,11756,4886,3850,627,2,483,1863,0,330,18,0,43,0,-200,2,-242,94,11756
2025/4/22,6:00,11877,4886,2896,632,2,483,1767,0,332,400,0,38,0,-205,1,568,77,11877
2025/4/22,6:30,12163,4886,2687,652,2,477,1739,0,331,1055,0,37,0,-230,1,448,78,12163
2025/4/22,7:00,12447,4886,2939,627,2,491,1606,0,330,1768,0,38,0,-613,3,320,50,12447
2025/4/22,7:30,13066,4886,2777,627,2,492,1560,0,331,2565,0,41,0,-629,4,360,50,13066
2025/4/22,8:00,14013,4885,2776,631,2,413,1536,0,330,3304,0,45,0,-566,4,616,37,14013
2025/4/22,8:30,14996,4885,3257,624,2,390,1532,0,330,3935,0,58,0,-316,2,262,35,14996
2025/4/22,9:00,15642,4884,2630,626,2,376,1471,0,328,4384,0,62,0,-360,4,1220,15,15642
2025/4/22,9:30,15860,4884,2719,634,2,384,1477,0,328,4523,0,71,0,-580,2,1402,14,15860
2025/4/22,10:00,15762,4885,3010,626,2,397,1478,0,329,4588,0,78,0,-291,2,668,-10,15762
2025/4/22,10:30,15869,4884,3159,629,2,379,1478,0,333,4656,0,84,0,125,3,148,-11,15869
2025/4/22,11:00,15944,4884,3302,625,3,394,1477,0,332,4712,0,89,0,276,0,-174,24,15944
2025/4/22,11:30,15873,4884,3301,588,2,387,1478,0,327,4473,0,87,0,208,3,112,23,15873
2025/4/22,12:00,15129,4884,2975,508,3,419,1487,0,310,3917,0,92,0,-290,2,786,36,15129
2025/4/22,12:30,15083,4884,3192,482,3,398,1511,0,293,3385,0,111,0,-109,3,896,34,15083
2025/4/22,13:00,15893,4884,3364,383,3,380,1748,0,291,2862,0,118,0,-72,1,1894,37,15893
2025/4/22,13:30,15867,4884,3116,392,2,377,1754,0,289,2512,0,127,0,-23,0,2398,39,15867
2025/4/22,14:00,15799,4883,2680,462,3,385,1928,0,299,2302,0,126,0,-122,3,2798,52,15799
2025/4/22,14:30,15653,4884,3053,516,2,372,1942,0,320,2001,0,114,0,-34,1,2430,52,15653
2025/4/22,15:00,15604,4884,2773,596,2,384,2046,0,329,1674,0,116,0,386,2,2340,72,15604
2025/4/22,15:30,15593,4883,3087,630,2,425,2116,0,331,1251,0,120,0,494,5,2176,73,15593
2025/4/22,16:00,15559,4884,3689,631,2,494,2192,0,333,896,0,118,0,475,2,1758,85,15559
2025/4/22,16:30,15541,4883,4205,624,2,499,2199,0,334,609,0,122,0,518,2,1458,86,15541
2025/4/22,17:00,15246,4884,4301,624,3,496,2223,0,331,324,0,126,0,660,1,1176,97,15246
2025/4/22,17:30,15265,4883,4256,635,3,486,2273,0,328,148,0,116,0,664,3,1372,98,15265
2025/4/22,18:00,15298,4883,4352,648,3,471,2285,0,328,28,0,109,0,588,4,1496,103,15298
2025/4/22,18:30,15335,4884,4387,641,3,451,2288,0,331,0,0,110,0,765,2,1370,103,15335
2025/4/22,19:00,15086,4884,4407,642,3,450,2295,0,333,0,0,127,0,609,2,1232,102,15086
2025/4/22,19:30,14726,4885,4307,639,3,455,2278,0,331,0,0,134,0,530,1,1062,101,14726
2025/4/22,20:00,14450,4884,4435,633,3,453,2255,0,331,0,0,138,0,634,4,578,102,14450
2025/4/22,20:30,14089,4885,4296,634,3,449,2250,0,332,0,0,143,0,423,1,574,99,14089
2025/4/22,21:00,13833,4885,4401,627,3,448,2239,0,330,0,0,134,0,621,3,42,100,13833
2025/4/22,21:30,13495,4885,4325,637,3,449,2241,0,330,0,0,145,0,443,2,-68,103,13495
2025/4/22,22:00,13158,4885,3952,665,3,449,2214,0,331,0,0,154,0,413,3,-12,101,13158
2025/4/22,22:30,12844,4885,3372,653,3,454,2198,0,332,0,0,151,0,396,3,296,101,12844
2025/4/22,23:00,12690,4885,3400,653,3,454,2007,0,331,0,0,140,0,282,5,430,100,12690
2025/4/22,23:30,12161,4885,3655,935,3,467,1993,0,332,0,0,144,0,-236,3,-122,102,12161
2025/4/23,0:00,11782,4885,3546,1240,3,460,1766,0,329,0,0,120,0,-303,0,-364,100,11782
2025/4/23,0:30,11256,4885,3116,1257,3,472,1726,0,331,0,0,120,0,-361,0,-392,99,11256
2025/4/23,1:00,11192,4886,3422,1242,3,469,1726,0,330,0,0,122,0,-393,0,-710,95,11192
2025/4/23,1:30,11082,4886,3161,1230,3,475,1720,0,329,0,0,123,0,-394,0,-546,95,11082
2025/4/23,2:00,11272,4886,3260,1240,2,485,1708,0,329,0,0,127,0,-393,0,-472,100,11272
2025/4/23,2:30,11541,4886,3291,1249,2,491,1701,0,330,0,0,120,0,-393,5,-240,99,11541
2025/4/23,3:00,11881,4886,3639,1268,2,483,1705,0,331,0,0,122,0,-392,2,-262,97,11881
2025/4/23,3:30,12052,4886,3901,1237,2,480,1708,0,331,0,0,118,0,-303,4,-412,100,12052
2025/4/23,4:00,12065,4886,3830,1233,2,489,1712,0,331,0,0,109,0,-304,0,-320,97,12065
2025/4/23,4:30,12097,4885,3997,1228,2,479,1707,0,331,0,0,100,0,-196,4,-536,96,12097
2025/4/23,5:00,12079,4886,3414,1228,2,479,1900,0,330,0,0,88,0,275,0,-622,99,12079
2025/4/23,5:30,11787,4885,3315,1231,2,477,1893,0,329,10,0,73,0,269,1,-798,100,11787
2025/4/23,6:00,12066,4885,3624,1238,2,468,1639,0,334,203,0,51,0,137,1,-612,96,12066
2025/4/23,6:30,12477,4886,3762,1252,2,471,1601,0,330,411,0,31,0,110,1,-478,98,12477
2025/4/23,7:00,13023,4886,3687,1271,2,483,1598,0,331,623,0,22,0,79,1,-40,80,13023
2025/4/23,7:30,13815,4886,3778,1253,2,493,1653,0,330,898,0,21,0,-62,4,478,81,13815
2025/4/23,8:00,14651,4885,4081,1250,2,504,1925,0,331,1141,0,10,0,-398,4,832,84,14651
2025/4/23,8:30,15565,4885,4027,1262,2,511,1939,0,331,1462,0,5,0,-161,3,1216,83,15565
2025/4/23,9:00,16048,4885,4254,1262,2,508,1950,0,329,1661,0,3,0,315,2,794,83,16048
2025/4/23,9:30,16263,4885,4083,1253,2,511,1968,0,328,1856,0,2,0,794,1,494,86,16263
2025/4/23,10:00,16274,4885,3250,1275,2,509,1971,0,329,2091,0,2,0,785,1,1122,52,16274
2025/4/23,10:30,16380,4884,3439,1267,2,515,1978,0,331,2261,0,8,0,773,2,870,50,16380
2025/4/23,11:00,16639,4884,3582,1272,27,512,1975,0,331,2381,0,14,0,235,1,1380,45,16639
2025/4/23,11:30,16346,4884,3386,1269,56,510,1975,0,330,2162,0,15,0,-6,0,1718,47,16346
2025/4/23,12:00,15572,4884,3224,1268,140,522,1983,0,329,1881,0,14,0,-290,1,1580,36,15572
2025/4/23,12:30,15355,4885,2608,1277,236,510,1992,0,330,1773,0,14,0,-325,2,2020,33,15355
2025/4/23,13:00,15903,4884,3120,1268,345,511,2083,0,327,1753,0,13,0,-268,3,1802,62,15903
2025/4/23,13:30,15962,4883,2894,1257,439,499,2079,0,328,1734,0,16,0,-114,2,1884,61,15962
2025/4/23,14:00,16072,4883,3214,1266,376,493,2141,0,330,1662,0,19,0,-42,2,1642,86,16072
2025/4/23,14:30,16041,4884,3303,1275,200,490,2141,0,330,1513,0,22,0,-204,3,1998,86,16041
2025/4/23,15:00,15884,4884,3847,1279,179,494,2127,0,330,1324,0,23,0,-173,4,1478,88,15884
2025/4/23,15:30,15868,4884,3690,1264,174,491,2129,0,330,1064,0,22,0,-205,4,1932,89,15868
2025/4/23,16:00,15829,4884,3665,1263,174,493,2186,0,330,811,0,25,0,269,2,1624,103,15829
2025/4/23,16:30,15723,4885,3900,1264,177,494,2192,0,331,575,0,27,0,572,0,1204,102,15723
2025/4/23,17:00,15435,4884,3869,1269,133,480,2196,0,329,345,0,23,0,527,0,1270,110,15435
2025/4/23,17:30,15222,4883,3853,1266,12,479,2204,0,328,155,0,21,0,474,2,1434,111,15222
2025/4/23,18:00,15283,4883,3998,1273,3,446,2370,0,326,51,0,21,0,457,2,1338,115,15283
2025/4/23,18:30,15260,4883,4383,1255,3,446,2367,0,328,0,0,28,0,452,1,998,116,15260
2025/4/23,19:00,14986,4883,3832,1256,3,444,2300,0,331,0,0,35,0,476,1,1310,115,14986
2025/4/23,19:30,14633,4882,3631,1263,3,440,2300,0,331,0,0,42,0,461,1,1166,113,14633
2025/4/23,20:00,14353,4882,3784,1268,3,441,2299,0,330,0,0,53,0,484,1,696,112,14353
2025/4/23,20:30,14002,4882,3633,1257,3,439,2244,0,330,0,0,55,0,490,1,558,110,14002
2025/4/23,21:00,13687,4882,3605,1266,3,439,2245,0,329,0,0,36,0,499,2,272,109,13687
2025/4/23,21:30,13353,4882,3663,1253,3,440,2245,0,328,0,0,35,0,433,1,-38,108,13353
2025/4/23,22:00,12946,4882,3643,1261,3,441,2247,0,329,0,0,26,0,341,1,-330,102,12946
2025/4/23,22:30,12598,4882,3548,1265,3,444,2238,0,330,0,0,24,0,401,1,-640,102,12598
2025/4/23,23:00,12361,4882,2996,1285,3,446,2207,0,330,0,0,31,0,430,2,-350,99,12361
2025/4/23,23:30,12018,4881,2970,1250,3,451,2209,0,329,0,0,32,0,467,3,-676,99,12018
2025/4/24,0:00,11538,4881,2329,1042,3,450,2249,0,329,0,0,31,0,7,0,122,95,11538
2025/4/24,0:30,11137,4881,2273,941,3,455,2255,0,329,0,0,24,0,-399,0,280,95,11137
2025/4/24,1:00,10916,4882,2285,970,3,457,2252,0,328,0,0,20,0,-524,0,144,99,10916
2025/4/24,1:30,10856,4882,2017,977,3,461,2252,0,328,0,0,26,0,-280,0,92,98,10856
2025/4/24,2:00,10993,4881,2092,962,2,462,2254,0,327,0,0,34,0,-287,0,164,102,10993
2025/4/24,2:30,11296,4881,2308,968,2,465,2253,0,330,0,0,45,0,-270,12,200,102,11296
2025/4/24,3:00,11707,4881,2848,945,2,465,2259,0,330,0,0,58,0,-268,6,74,107,11707
2025/4/24,3:30,11925,4882,2942,946,2,468,2259,0,329,0,0,48,0,52,2,-110,105,11925
2025/4/24,4:00,12019,4882,2523,945,2,463,2332,0,329,0,0,40,0,360,2,32,109,12019
2025/4/24,4:30,12073,4882,2959,930,2,461,2329,0,329,0,0,36,0,449,2,-416,110,12073
2025/4/24,5:00,12032,4883,2940,934,2,463,2224,0,329,0,0,36,0,450,2,-336,105,12032
2025/4/24,5:30,11719,4883,2338,952,2,458,2188,0,328,17,0,37,0,438,1,-28,105,11719
2025/4/24,6:00,11835,4883,2191,933,2,467,1919,0,329,338,0,40,0,381,2,264,86,11835
2025/4/24,6:30,12065,4885,2161,927,2,478,1891,0,327,820,0,40,0,-136,2,582,86,12065
2025/4/24,7:00,12507,4884,2328,925,2,476,1783,0,328,1350,0,34,0,-492,1,830,58,12507
2025/4/24,7:30,13099,4884,2455,925,2,481,1766,0,326,1937,0,33,0,-763,4,992,57,13099
2025/4/24,8:00,13996,4882,2768,925,3,481,1960,0,330,2543,0,36,0,-728,7,746,43,13996
2025/4/24,8:30,14635,4882,2343,923,3,493,1962,0,326,3093,0,44,0,-1264,6,1780,44,14635
2025/4/24,9:00,15203,4883,2130,922,3,492,1937,0,322,3571,0,51,0,-1234,1,2112,13,15203
2025/4/24,9:30,15331,4883,1790,923,3,493,1934,0,326,3869,0,55,0,-1579,0,2622,12,15331
2025/4/24,10:00,15477,4883,1527,920,3,489,1876,0,327,4335,0,78,0,-1492,1,2532,-2,15477
2025/4/24,10:30,15639,4883,1144,924,3,489,1883,0,330,4847,17,67,0,-1362,1,2414,16,15639
2025/4/24,11:00,15795,4882,1319,924,3,491,1875,0,330,5237,31,60,0,-1349,2,1990,31,15795
2025/4/24,11:30,15496,4882,880,918,3,491,1861,0,331,5476,42,79,0,-1688,2,2218,43,15496
2025/4/24,12:00,14833,4883,658,921,3,493,1856,0,331,5770,59,80,0,-2130,2,1906,60,14833
2025/4/24,12:30,14768,4882,776,922,3,492,1855,0,331,5921,57,61,0,-2177,3,1640,59,14768
2025/4/24,13:00,15429,4882,1295,921,3,494,1855,0,328,5869,48,36,0,-1968,2,1660,52,15429
2025/4/24,13:30,15454,4883,1359,927,3,493,1855,0,329,5666,40,30,0,-1767,1,1634,41,15454
2025/4/24,14:00,15469,4882,1480,937,3,493,1850,0,329,5326,22,22,0,-1569,2,1694,20,15469
2025/4/24,14:30,15210,4882,1653,933,3,510,1855,0,327,4801,13,19,0,-1547,1,1758,15,15210
2025/4/24,15:00,15026,4883,1839,945,3,524,1876,0,326,4174,0,19,0,-976,4,1398,11,15026
2025/4/24,15:30,15099,4882,2090,931,3,494,1900,0,325,3447,0,22,0,-659,3,1648,13,15099
2025/4/24,16:00,15271,4882,2436,926,3,522,2025,0,325,2621,0,25,0,-336,7,1784,51,15271
2025/4/24,16:30,15144,4882,2598,923,2,513,2088,0,321,1796,0,24,0,-148,10,2084,51,15144
2025/4/24,17:00,14943,4882,3035,921,1,489,2183,0,322,1048,0,19,0,519,4,1430,90,14943
2025/4/24,17:30,14818,4882,3349,923,1,493,2221,0,320,477,0,12,0,782,4,1264,90,14818
2025/4/24,18:00,14781,4882,3542,923,1,478,2317,0,319,109,0,14,0,803,6,1278,109,14781
2025/4/24,18:30,14980,4883,3438,923,1,444,2325,0,322,1,0,24,0,1520,5,984,110,14980
2025/4/24,19:00,14781,4882,3057,922,1,448,2248,0,323,0,0,25,0,1558,4,1202,111,14781
2025/4/24,19:30,14480,4883,2894,925,1,442,2252,0,321,0,0,28,0,1534,3,1086,111,14480
2025/4/24,20:00,14158,4883,2755,924,1,452,2255,0,320,0,0,23,0,1619,2,816,108,14158
2025/4/24,20:30,13944,4883,2984,924,1,459,2262,0,321,0,0,26,0,1608,2,366,108,13944
2025/4/24,21:00,13636,4883,2630,921,1,446,2256,0,321,0,0,21,0,1688,3,362,104,13636
2025/4/24,21:30,13259,4884,2698,924,1,459,2245,0,320,0,0,17,0,1456,3,148,104,13259
2025/4/24,22:00,12895,4884,3038,926,1,461,2205,0,322,0,0,17,0,930,5,6,100,12895
2025/4/24,22:30,12411,4884,2990,925,1,456,2193,0,321,0,0,16,0,787,0,-262,100,12411
2025/4/24,23:00,12423,4882,2683,892,1,448,2153,0,321,0,0,12,0,645,6,280,100,12423
2025/4/24,23:30,11987,4883,2597,726,1,452,2152,0,321,0,0,5,0,568,1,182,99,11987
2025/4/25,0:00,11537,4883,2645,621,1,465,2157,0,321,0,0,4,0,33,0,310,97,11537
2025/4/25,0:30,11161,4883,2633,623,1,454,2154,0,320,0,0,2,0,-432,0,426,97,11161
2025/4/25,1:00,10838,4883,2949,624,1,466,2101,0,321,0,0,1,0,-651,0,46,97,10838
2025/4/25,1:30,10849,4883,2850,628,1,464,2096,0,320,0,0,2,0,-655,0,164,96,10849
2025/4/25,2:00,10995,4882,2845,626,1,467,2101,0,320,0,0,3,0,-648,0,298,100,10995
2025/4/25,2:30,11289,4882,2940,624,1,485,2115,0,321,0,0,15,0,-639,11,434,100,11289
2025/4/25,3:00,11681,4882,3000,625,1,470,2167,0,321,0,0,24,0,-286,6,368,103,11681
2025/4/25,3:30,11881,4882,3063,582,1,484,2175,0,320,0,0,34,0,-267,2,502,103,11881
2025/4/25,4:00,11964,4882,3314,501,1,462,2173,0,320,0,0,45,0,-254,4,414,102,11964
2025/4/25,4:30,12026,4884,3796,500,1,459,2171,0,320,0,0,25,0,-268,2,36,100,12026
2025/4/25,5:00,12012,4884,3896,499,1,463,2180,0,319,0,0,31,0,-273,2,-90,100,12012
2025/4/25,5:30,11755,4885,3717,499,1,458,2158,0,318,9,0,45,0,-274,3,-164,100,11755
2025/4/25,6:00,11631,4884,3789,498,1,473,1892,0,319,176,0,49,0,-256,4,-286,88,11631
2025/4/25,6:30,11954,4885,3452,501,1,456,1883,0,320,465,0,64,0,-283,2,120,88,11954
2025/4/25,7:00,12438,4884,2975,502,1,479,1859,0,320,714,0,67,0,-251,4,810,74,12438
2025/4/25,7:30,13002,4884,2596,503,1,464,1841,0,320,975,0,65,0,-196,4,1472,73,13002
2025/4/25,8:00,13751,4884,2681,508,1,479,2012,0,320,1343,0,62,0,-109,5,1506,59,13751
2025/4/25,8:30,14426,4884,2365,511,1,476,1990,0,319,1844,0,60,0,-70,4,1984,58,14426
2025/4/25,9:00,14802,4883,2247,524,1,487,1922,0,317,2491,0,78,0,-624,2,2428,46,14802
2025/4/25,9:30,15028,4883,1851,525,1,478,1913,0,308,2979,0,90,0,-686,1,2638,47,15028
2025/4/25,10:00,14850,4883,1393,513,1,506,1832,0,288,3277,0,88,0,-699,0,2764,4,14850
2025/4/25,10:30,14837,4883,1366,505,1,482,1811,0,288,3940,0,75,0,-780,0,2262,4,14837
2025/4/25,11:00,15023,4882,1632,512,1,511,1813,0,288,4700,12,69,0,-881,0,1502,-6,15023
2025/4/25,11:30,15088,4882,1357,524,1,482,1820,0,289,5172,15,83,0,-1106,0,1584,0,15088
2025/4/25,12:00,14441,4882,1321,510,1,506,1817,0,268,5322,26,86,0,-1614,0,1326,16,14441
2025/4/25,12:30,14368,4882,1385,518,1,482,1815,0,267,5157,15,89,0,-1694,0,1458,8,14368
2025/4/25,13:00,14999,4882,1505,526,1,484,1886,0,266,4682,11,86,0,-1124,0,1776,29,14999
2025/4/25,13:30,14934,4882,1622,530,1,493,1896,0,268,4092,5,92,0,-817,0,1852,23,14934
2025/4/25,14:00,14982,4882,1461,506,1,512,1923,0,288,3571,1,90,0,-579,0,2278,49,14982
2025/4/25,14:30,14914,4882,1548,558,1,488,1994,0,295,3048,0,85,0,-724,4,2688,47,14914
2025/4/25,15:00,14696,4882,1794,605,1,405,1998,0,309,2378,0,74,0,-133,5,2310,68,14696
2025/4/25,15:30,14962,4882,2173,596,1,348,2071,0,316,1819,0,69,0,536,3,2080,68,14962
2025/4/25,16:00,14852,4882,1969,599,1,345,2229,0,320,1196,0,63,0,641,4,2516,87,14852
2025/4/25,16:30,14777,4883,2242,595,1,359,2279,0,322,752,0,52,0,1043,0,2160,89,14777
2025/4/25,17:00,14478,4883,2853,598,1,351,2321,0,323,402,0,49,0,1456,0,1148,93,14478
2025/4/25,17:30,14369,4882,2749,621,1,344,2337,0,321,194,0,58,0,1562,4,1202,94,14369
2025/4/25,18:00,14494,4882,3145,624,1,340,2454,0,321,45,0,54,0,1504,4,1018,102,14494
2025/4/25,18:30,14622,4882,3477,623,1,339,2438,0,323,0,0,57,0,1456,1,922,103,14622
